bits,blank,intID
"['r5', 'r6', 'r12', 'r13', 'r15', 'r16']",FALSE,intID1729
"['r5', 'r6', 'r12', 'r14', 'r15', 'r18']",FALSE,intID1730
"['r5', 'r6', 'r12', 'r16', 'r18', 'r19']",FALSE,intID1731
"['r5', 'r6', 'r13', 'r16', 'r17', 'r20']",FALSE,intID1732
"['r5', 'r6', 'r14', 'r16', 'r17', 'r18']",FALSE,intID1733
"['r5', 'r6', 'r14', 'r17', 'r20', 'r21']",FALSE,intID1734
"['r5', 'r7', 'r8', 'r9', 'r10', 'r14']",FALSE,intID1735
"['r5', 'r7', 'r8', 'r9', 'r11', 'r12']",FALSE,intID1736
"['r5', 'r7', 'r8', 'r9', 'r13', 'r16']",FALSE,intID1737
"['r5', 'r7', 'r8', 'r9', 'r15', 'r18']",FALSE,intID1738
"['r5', 'r7', 'r8', 'r10', 'r17', 'r21']",FALSE,intID1739
"['r5', 'r7', 'r8', 'r11', 'r15', 'r21']",FALSE,intID1740
"['r5', 'r7', 'r8', 'r12', 'r16', 'r21']",FALSE,intID1741
"['r5', 'r7', 'r8', 'r13', 'r19', 'r21']",FALSE,intID1742
"['r5', 'r7', 'r8', 'r14', 'r17', 'r20']",FALSE,intID1743
"['r5', 'r7', 'r9', 'r10', 'r11', 'r21']",FALSE,intID1744
"['r5', 'r7', 'r9', 'r12', 'r13', 'r21']",FALSE,intID1745
"['r5', 'r7', 'r9', 'r14', 'r15', 'r21']",FALSE,intID1746
"['r5', 'r7', 'r9', 'r16', 'r17', 'r21']",FALSE,intID1747
"['r5', 'r7', 'r10', 'r11', 'r12', 'r16']",FALSE,intID1748
"['r5', 'r7', 'r10', 'r11', 'r13', 'r18']",FALSE,intID1749
"['r5', 'r7', 'r10', 'r11', 'r14', 'r19']",FALSE,intID1750
"['r5', 'r7', 'r10', 'r11', 'r15', 'r17']",FALSE,intID1751
"['r5', 'r7', 'r10', 'r12', 'r13', 'r17']",FALSE,intID1752
"['r5', 'r7', 'r10', 'r12', 'r14', 'r15']",FALSE,intID1753
"['r5', 'r7', 'r10', 'r12', 'r18', 'r19']",FALSE,intID1754
"['r5', 'r7', 'r10', 'r13', 'r15', 'r19']",FALSE,intID1755
"['r5', 'r7', 'r10', 'r13', 'r20', 'r21']",FALSE,intID1756
"['r5', 'r7', 'r10', 'r14', 'r17', 'r18']",FALSE,intID1757
"['r5', 'r7', 'r10', 'r15', 'r16', 'r18']",FALSE,intID1758
"['r5', 'r7', 'r10', 'r16', 'r17', 'r19']",FALSE,intID1759
"['r5', 'r7', 'r11', 'r13', 'r14', 'r17']",FALSE,intID1760
"['r5', 'r7', 'r11', 'r13', 'r15', 'r20']",FALSE,intID1761
"['r5', 'r7', 'r11', 'r15', 'r18', 'r19']",FALSE,intID1762
"['r5', 'r7', 'r11', 'r16', 'r19', 'r20']",FALSE,intID1763
"['r5', 'r7', 'r12', 'r14', 'r16', 'r17']",FALSE,intID1764
"['r5', 'r7', 'r12', 'r15', 'r16', 'r19']",FALSE,intID1765
"['r5', 'r7', 'r12', 'r15', 'r17', 'r20']",FALSE,intID1766
"['r5', 'r7', 'r12', 'r19', 'r20', 'r21']",FALSE,intID1767
"['r5', 'r7', 'r13', 'r14', 'r15', 'r18']",FALSE,intID1768
"['r5', 'r7', 'r13', 'r14', 'r16', 'r21']",FALSE,intID1769
"['r5', 'r7', 'r13', 'r15', 'r16', 'r17']",FALSE,intID1770
"['r5', 'r7', 'r13', 'r17', 'r18', 'r19']",FALSE,intID1771
"['r5', 'r7', 'r14', 'r15', 'r17', 'r19']",FALSE,intID1772
"['r5', 'r7', 'r14', 'r16', 'r18', 'r19']",FALSE,intID1773
"['r5', 'r7', 'r14', 'r18', 'r20', 'r21']",FALSE,intID1774
"['r5', 'r8', 'r9', 'r10', 'r12', 'r20']",FALSE,intID1775
"['r5', 'r8', 'r9', 'r10', 'r16', 'r21']",FALSE,intID1776
"['r5', 'r8', 'r9', 'r11', 'r19', 'r21']",FALSE,intID1777
"['r5', 'r8', 'r9', 'r13', 'r14', 'r21']",FALSE,intID1778
"['r5', 'r8', 'r9', 'r14', 'r18', 'r20']",FALSE,intID1779
"['r5', 'r8', 'r9', 'r15', 'r16', 'r20']",FALSE,intID1780
"['r5', 'r8', 'r9', 'r17', 'r19', 'r20']",FALSE,intID1781
"['r5', 'r8', 'r10', 'r11', 'r12', 'r13']",FALSE,intID1782
"['r5', 'r8', 'r10', 'r11', 'r14', 'r16']",FALSE,intID1783
"['r5', 'r8', 'r10', 'r11', 'r15', 'r20']",FALSE,intID1784
"['r5', 'r8', 'r10', 'r12', 'r14', 'r18']",FALSE,intID1785
"['r5', 'r8', 'r10', 'r13', 'r14', 'r19']",FALSE,intID1786
"['r5', 'r8', 'r10', 'r13', 'r16', 'r17']",FALSE,intID1787
"['r5', 'r8', 'r10', 'r16', 'r18', 'r19']",FALSE,intID1788
"['r5', 'r8', 'r11', 'r12', 'r14', 'r17']",FALSE,intID1789
"['r5', 'r8', 'r11', 'r12', 'r15', 'r18']",FALSE,intID1790
"['r5', 'r8', 'r11', 'r12', 'r16', 'r19']",FALSE,intID1791
"['r5', 'r8', 'r11', 'r13', 'r14', 'r15']",FALSE,intID1792
"['r5', 'r8', 'r11', 'r13', 'r16', 'r18']",FALSE,intID1793
"['r5', 'r8', 'r11', 'r13', 'r17', 'r20']",FALSE,intID1794
"['r5', 'r8', 'r11', 'r15', 'r16', 'r17']",FALSE,intID1795
"['r5', 'r8', 'r11', 'r18', 'r19', 'r20']",FALSE,intID1796
"['r5', 'r8', 'r12', 'r13', 'r15', 'r17']",FALSE,intID1797
"['r5', 'r8', 'r12', 'r13', 'r18', 'r19']",FALSE,intID1798
"['r5', 'r8', 'r12', 'r16', 'r17', 'r18']",FALSE,intID1799
"['r5', 'r8', 'r12', 'r18', 'r20', 'r21']",FALSE,intID1800
"['r5', 'r8', 'r13', 'r14', 'r17', 'r18']",FALSE,intID1801
"['r5', 'r8', 'r13', 'r15', 'r16', 'r19']",FALSE,intID1802
"['r5', 'r8', 'r14', 'r15', 'r16', 'r18']",FALSE,intID1803
"['r5', 'r8', 'r14', 'r16', 'r17', 'r19']",FALSE,intID1804
"['r5', 'r8', 'r15', 'r17', 'r18', 'r19']",FALSE,intID1805
"['r5', 'r8', 'r16', 'r19', 'r20', 'r21']",FALSE,intID1806
"['r5', 'r9', 'r10', 'r11', 'r14', 'r17']",FALSE,intID1807
"['r5', 'r9', 'r10', 'r12', 'r13', 'r14']",FALSE,intID1808
"['r5', 'r9', 'r10', 'r12', 'r15', 'r17']",FALSE,intID1809
"['r5', 'r9', 'r10', 'r13', 'r15', 'r16']",FALSE,intID1810
"['r5', 'r9', 'r10', 'r13', 'r18', 'r20']",FALSE,intID1811
"['r5', 'r9', 'r10', 'r14', 'r15', 'r18']",FALSE,intID1812
"['r5', 'r9', 'r10', 'r14', 'r20', 'r21']",FALSE,intID1813
"['r5', 'r9', 'r10', 'r16', 'r17', 'r18']",FALSE,intID1814
"['r5', 'r9', 'r11', 'r12', 'r14', 'r18']",FALSE,intID1815
"['r5', 'r9', 'r11', 'r12', 'r19', 'r20']",FALSE,intID1816
"['r5', 'r9', 'r11', 'r13', 'r14', 'r19']",FALSE,intID1817
"['r5', 'r9', 'r11', 'r13', 'r16', 'r17']",FALSE,intID1818
"['r5', 'r9', 'r11', 'r15', 'r17', 'r18']",FALSE,intID1819
"['r5', 'r9', 'r11', 'r16', 'r18', 'r19']",FALSE,intID1820
"['r5', 'r9', 'r12', 'r14', 'r15', 'r19']",FALSE,intID1821
"['r5', 'r9', 'r12', 'r15', 'r16', 'r18']",FALSE,intID1822
"['r5', 'r9', 'r12', 'r15', 'r20', 'r21']",FALSE,intID1823
"['r5', 'r9', 'r12', 'r17', 'r18', 'r20']",FALSE,intID1824
"['r5', 'r9', 'r13', 'r14', 'r15', 'r17']",FALSE,intID1825
"['r5', 'r9', 'r13', 'r14', 'r16', 'r18']",FALSE,intID1826
"['r5', 'r9', 'r13', 'r15', 'r18', 'r19']",FALSE,intID1827
"['r5', 'r9', 'r13', 'r16', 'r20', 'r21']",FALSE,intID1828
"['r5', 'r9', 'r14', 'r17', 'r18', 'r19']",FALSE,intID1829
"['r5', 'r9', 'r15', 'r16', 'r17', 'r19']",FALSE,intID1830
"['r5', 'r9', 'r18', 'r19', 'r20', 'r21']",FALSE,intID1831
"['r5', 'r10', 'r11', 'r12', 'r14', 'r20']",FALSE,intID1832
"['r5', 'r10', 'r11', 'r13', 'r15', 'r21']",FALSE,intID1833
"['r5', 'r10', 'r11', 'r13', 'r19', 'r20']",FALSE,intID1834
"['r5', 'r10', 'r11', 'r16', 'r18', 'r21']",FALSE,intID1835
"['r5', 'r10', 'r12', 'r13', 'r18', 'r21']",FALSE,intID1836
"['r5', 'r10', 'r12', 'r15', 'r18', 'r20']",FALSE,intID1837
"['r5', 'r10', 'r12', 'r16', 'r17', 'r20']",FALSE,intID1838
"['r5', 'r10', 'r13', 'r14', 'r17', 'r21']",FALSE,intID1839
"['r5', 'r10', 'r14', 'r16', 'r19', 'r20']",FALSE,intID1840
"['r5', 'r10', 'r15', 'r19', 'r20', 'r21']",FALSE,intID1841
"['r5', 'r10', 'r17', 'r18', 'r19', 'r20']",FALSE,intID1842
"['r5', 'r11', 'r12', 'r15', 'r16', 'r21']",FALSE,intID1843
"['r5', 'r11', 'r12', 'r17', 'r20', 'r21']",FALSE,intID1844
"['r5', 'r11', 'r14', 'r15', 'r19', 'r21']",FALSE,intID1845
"['r5', 'r11', 'r14', 'r16', 'r20', 'r21']",FALSE,intID1846
"['r5', 'r11', 'r14', 'r17', 'r18', 'r21']",FALSE,intID1847
"['r5', 'r11', 'r15', 'r18', 'r20', 'r21']",FALSE,intID1848
"['r5', 'r11', 'r16', 'r17', 'r19', 'r21']",FALSE,intID1849
"['r5', 'r12', 'r13', 'r14', 'r15', 'r21']",FALSE,intID1850
"['r5', 'r12', 'r13', 'r16', 'r19', 'r20']",FALSE,intID1851
"['r5', 'r12', 'r14', 'r17', 'r19', 'r21']",FALSE,intID1852
"['r5', 'r12', 'r15', 'r17', 'r18', 'r21']",FALSE,intID1853
"['r5', 'r13', 'r14', 'r18', 'r19', 'r21']",FALSE,intID1854
"['r5', 'r13', 'r17', 'r18', 'r20', 'r21']",FALSE,intID1855
"['r5', 'r14', 'r15', 'r16', 'r17', 'r21']",FALSE,intID1856
"['r5', 'r15', 'r16', 'r18', 'r19', 'r21']",FALSE,intID1857
"['r6', 'r7', 'r8', 'r9', 'r10', 'r11']",FALSE,intID1858
"['r6', 'r7', 'r8', 'r9', 'r14', 'r15']",FALSE,intID1859
"['r6', 'r7', 'r8', 'r9', 'r16', 'r17']",FALSE,intID1860
"['r6', 'r7', 'r8', 'r9', 'r18', 'r19']",FALSE,intID1861
"['r6', 'r7', 'r8', 'r10', 'r16', 'r20']",FALSE,intID1862
"['r6', 'r7', 'r8', 'r11', 'r14', 'r21']",FALSE,intID1863
"['r6', 'r7', 'r8', 'r12', 'r17', 'r21']",FALSE,intID1864
"['r6', 'r7', 'r8', 'r13', 'r18', 'r21']",FALSE,intID1865
"['r6', 'r7', 'r8', 'r15', 'r19', 'r21']",FALSE,intID1866
"['r6', 'r7', 'r9', 'r10', 'r13', 'r21']",FALSE,intID1867
"['r6', 'r7', 'r9', 'r11', 'r18', 'r21']",FALSE,intID1868
"['r6', 'r7', 'r9', 'r12', 'r19', 'r21']",FALSE,intID1869
"['r6', 'r7', 'r9', 'r15', 'r17', 'r21']",FALSE,intID1870
"['r6', 'r7', 'r10', 'r11', 'r12', 'r19']",FALSE,intID1871
"['r6', 'r7', 'r10', 'r11', 'r15', 'r18']",FALSE,intID1872
"['r6', 'r7', 'r10', 'r11', 'r16', 'r17']",FALSE,intID1873
"['r6', 'r7', 'r10', 'r12', 'r16', 'r18']",FALSE,intID1874
"['r6', 'r7', 'r10', 'r13', 'r16', 'r19']",FALSE,intID1875
"['r6', 'r7', 'r10', 'r13', 'r17', 'r20']",FALSE,intID1876
"['r6', 'r7', 'r10', 'r14', 'r15', 'r16']",FALSE,intID1877
"['r6', 'r7', 'r10', 'r14', 'r18', 'r19']",FALSE,intID1878
"['r6', 'r7', 'r11', 'r12', 'r14', 'r15']",FALSE,intID1879
"['r6', 'r7', 'r11', 'r12', 'r17', 'r18']",FALSE,intID1880
"['r6', 'r7', 'r11', 'r13', 'r15', 'r17']",FALSE,intID1881
"['r6', 'r7', 'r11', 'r13', 'r16', 'r20']",FALSE,intID1882
"['r6', 'r7', 'r11', 'r14', 'r16', 'r18']",FALSE,intID1883
"['r6', 'r7', 'r11', 'r15', 'r16', 'r19']",FALSE,intID1884
"['r6', 'r7', 'r12', 'r13', 'r14', 'r18']",FALSE,intID1885
"['r6', 'r7', 'r12', 'r13', 'r17', 'r19']",FALSE,intID1886
"['r6', 'r7', 'r12', 'r14', 'r16', 'r19']",FALSE,intID1887
"['r6', 'r7', 'r12', 'r15', 'r18', 'r19']",FALSE,intID1888
"['r6', 'r7', 'r12', 'r16', 'r20', 'r21']",FALSE,intID1889
"['r6', 'r7', 'r13', 'r14', 'r15', 'r19']",FALSE,intID1890
"['r6', 'r7', 'r13', 'r14', 'r16', 'r17']",FALSE,intID1891
"['r6', 'r7', 'r13', 'r14', 'r20', 'r21']",FALSE,intID1892
"['r6', 'r7', 'r13', 'r15', 'r16', 'r18']",FALSE,intID1893
"['r6', 'r7', 'r14', 'r17', 'r19', 'r20']",FALSE,intID1894
"['r6', 'r7', 'r16', 'r17', 'r18', 'r19']",FALSE,intID1895
"['r6', 'r7', 'r17', 'r18', 'r20', 'r21']",FALSE,intID1896
"['r6', 'r8', 'r9', 'r10', 'r14', 'r21']",FALSE,intID1897
"['r6', 'r8', 'r9', 'r11', 'r12', 'r21']",FALSE,intID1898
"['r6', 'r8', 'r9', 'r13', 'r17', 'r20']",FALSE,intID1899
"['r6', 'r8', 'r9', 'r16', 'r19', 'r20']",FALSE,intID1900
"['r6', 'r8', 'r10', 'r11', 'r14', 'r15']",FALSE,intID1901
"['r6', 'r8', 'r10', 'r11', 'r18', 'r20']",FALSE,intID1902
"['r6', 'r8', 'r10', 'r12', 'r14', 'r19']",FALSE,intID1903
"['r6', 'r8', 'r10', 'r12', 'r15', 'r18']",FALSE,intID1904
"['r6', 'r8', 'r10', 'r13', 'r14', 'r18']",FALSE,intID1905
"['r6', 'r8', 'r10', 'r14', 'r16', 'r17']",FALSE,intID1906
"['r6', 'r8', 'r10', 'r15', 'r16', 'r19']",FALSE,intID1907
"['r6', 'r8', 'r10', 'r15', 'r17', 'r20']",FALSE,intID1908
"['r6', 'r8', 'r10', 'r16', 'r18', 'r21']",FALSE,intID1909
"['r6', 'r8', 'r11', 'r12', 'r13', 'r14']",FALSE,intID1910
"['r6', 'r8', 'r11', 'r12', 'r15', 'r16']",FALSE,intID1911
"['r6', 'r8', 'r11', 'r13', 'r17', 'r18']",FALSE,intID1912
"['r6', 'r8', 'r11', 'r13', 'r19', 'r20']",FALSE,intID1913
"['r6', 'r8', 'r11', 'r14', 'r16', 'r19']",FALSE,intID1914
"['r6', 'r8', 'r11', 'r15', 'r17', 'r19']",FALSE,intID1915
"['r6', 'r8', 'r12', 'r13', 'r15', 'r19']",FALSE,intID1916
"['r6', 'r8', 'r12', 'r13', 'r16', 'r17']",FALSE,intID1917
"['r6', 'r8', 'r12', 'r13', 'r18', 'r20']",FALSE,intID1918
"['r6', 'r8', 'r12', 'r14', 'r17', 'r18']",FALSE,intID1919
"['r6', 'r8', 'r12', 'r14', 'r20', 'r21']",FALSE,intID1920
"['r6', 'r8', 'r13', 'r14', 'r17', 'r19']",FALSE,intID1921
"['r6', 'r8', 'r13', 'r16', 'r18', 'r19']",FALSE,intID1922
"['r6', 'r8', 'r13', 'r16', 'r20', 'r21']",FALSE,intID1923
"['r6', 'r8', 'r14', 'r15', 'r18', 'r19']",FALSE,intID1924
"['r6', 'r8', 'r15', 'r16', 'r17', 'r18']",FALSE,intID1925
"['r6', 'r9', 'r10', 'r11', 'r13', 'r19']",FALSE,intID1926
"['r6', 'r9', 'r10', 'r11', 'r16', 'r18']",FALSE,intID1927
"['r6', 'r9', 'r10', 'r12', 'r13', 'r18']",FALSE,intID1928
"['r6', 'r9', 'r10', 'r12', 'r15', 'r20']",FALSE,intID1929
"['r6', 'r9', 'r10', 'r12', 'r16', 'r17']",FALSE,intID1930
"['r6', 'r9', 'r10', 'r13', 'r14', 'r17']",FALSE,intID1931
"['r6', 'r9', 'r11', 'r12', 'r13', 'r17']",FALSE,intID1932
"['r6', 'r9', 'r11', 'r12', 'r18', 'r19']",FALSE,intID1933
"['r6', 'r9', 'r11', 'r13', 'r14', 'r16']",FALSE,intID1934
"['r6', 'r9', 'r11', 'r13', 'r15', 'r18']",FALSE,intID1935
"['r6', 'r9', 'r11', 'r16', 'r17', 'r20']",FALSE,intID1936
"['r6', 'r9', 'r12', 'r13', 'r14', 'r15']",FALSE,intID1937
"['r6', 'r9', 'r12', 'r14', 'r16', 'r18']",FALSE,intID1938
"['r6', 'r9', 'r12', 'r14', 'r17', 'r19']",FALSE,intID1939
"['r6', 'r9', 'r12', 'r15', 'r17', 'r18']",FALSE,intID1940
"['r6', 'r9', 'r13', 'r14', 'r18', 'r19']",FALSE,intID1941
"['r6', 'r9', 'r13', 'r15', 'r17', 'r19']",FALSE,intID1942
"['r6', 'r9', 'r13', 'r16', 'r17', 'r18']",FALSE,intID1943
"['r6', 'r9', 'r14', 'r15', 'r16', 'r17']",FALSE,intID1944
"['r6', 'r9', 'r14', 'r17', 'r18', 'r20']",FALSE,intID1945
"['r6', 'r9', 'r15', 'r16', 'r18', 'r19']",FALSE,intID1946
"['r6', 'r9', 'r15', 'r18', 'r20', 'r21']",FALSE,intID1947
"['r6', 'r9', 'r17', 'r19', 'r20', 'r21']",FALSE,intID1948
"['r6', 'r10', 'r11', 'r12', 'r16', 'r21']",FALSE,intID1949
"['r6', 'r10', 'r11', 'r13', 'r20', 'r21']",FALSE,intID1950
"['r6', 'r10', 'r11', 'r14', 'r17', 'r21']",FALSE,intID1951
"['r6', 'r10', 'r11', 'r15', 'r19', 'r20']",FALSE,intID1952
"['r6', 'r10', 'r12', 'r15', 'r17', 'r21']",FALSE,intID1953
"['r6', 'r10', 'r13', 'r15', 'r16', 'r21']",FALSE,intID1954
"['r6', 'r10', 'r13', 'r17', 'r19', 'r21']",FALSE,intID1955
"['r6', 'r10', 'r14', 'r15', 'r18', 'r21']",FALSE,intID1956
"['r6', 'r10', 'r14', 'r16', 'r19', 'r21']",FALSE,intID1957
"['r6', 'r10', 'r16', 'r17', 'r18', 'r20']",FALSE,intID1958
"['r6', 'r11', 'r12', 'r17', 'r19', 'r20']",FALSE,intID1959
"['r6', 'r11', 'r13', 'r14', 'r19', 'r21']",FALSE,intID1960
"['r6', 'r11', 'r13', 'r16', 'r17', 'r21']",FALSE,intID1961
"['r6', 'r11', 'r14', 'r18', 'r20', 'r21']",FALSE,intID1962
"['r6', 'r11', 'r15', 'r17', 'r18', 'r21']",FALSE,intID1963
"['r6', 'r11', 'r16', 'r18', 'r19', 'r21']",FALSE,intID1964
"['r6', 'r12', 'r13', 'r16', 'r19', 'r21']",FALSE,intID1965
"['r6', 'r12', 'r13', 'r17', 'r20', 'r21']",FALSE,intID1966
"['r6', 'r12', 'r14', 'r15', 'r19', 'r21']",FALSE,intID1967
"['r6', 'r12', 'r14', 'r16', 'r17', 'r21']",FALSE,intID1968
"['r6', 'r12', 'r15', 'r16', 'r18', 'r21']",FALSE,intID1969
"['r6', 'r12', 'r18', 'r19', 'r20', 'r21']",FALSE,intID1970
"['r6', 'r13', 'r14', 'r15', 'r17', 'r21']",FALSE,intID1971
"['r6', 'r13', 'r15', 'r18', 'r19', 'r21']",FALSE,intID1972
"['r6', 'r14', 'r15', 'r16', 'r20', 'r21']",FALSE,intID1973
"['r6', 'r15', 'r16', 'r17', 'r19', 'r21']",FALSE,intID1974
"['r7', 'r8', 'r9', 'r11', 'r13', 'r21']",FALSE,intID1975
"['r7', 'r8', 'r9', 'r11', 'r17', 'r20']",FALSE,intID1976
"['r7', 'r8', 'r9', 'r12', 'r18', 'r21']",FALSE,intID1977
"['r7', 'r8', 'r9', 'r14', 'r17', 'r21']",FALSE,intID1978
"['r7', 'r8', 'r9', 'r16', 'r18', 'r20']",FALSE,intID1979
"['r7', 'r8', 'r9', 'r16', 'r19', 'r21']",FALSE,intID1980
"['r7', 'r8', 'r10', 'r11', 'r12', 'r15']",FALSE,intID1981
"['r7', 'r8', 'r10', 'r11', 'r13', 'r17']",FALSE,intID1982
"['r7', 'r8', 'r10', 'r11', 'r14', 'r18']",FALSE,intID1983
"['r7', 'r8', 'r10', 'r12', 'r13', 'r19']",FALSE,intID1984
"['r7', 'r8', 'r10', 'r12', 'r14', 'r16']",FALSE,intID1985
"['r7', 'r8', 'r10', 'r13', 'r16', 'r18']",FALSE,intID1986
"['r7', 'r8', 'r10', 'r15', 'r20', 'r21']",FALSE,intID1987
"['r7', 'r8', 'r10', 'r18', 'r19', 'r21']",FALSE,intID1988
"['r7', 'r8', 'r11', 'r12', 'r13', 'r18']",FALSE,intID1989
"['r7', 'r8', 'r11', 'r12', 'r14', 'r19']",FALSE,intID1990
"['r7', 'r8', 'r11', 'r12', 'r16', 'r17']",FALSE,intID1991
"['r7', 'r8', 'r11', 'r13', 'r14', 'r16']",FALSE,intID1992
"['r7', 'r8', 'r11', 'r15', 'r18', 'r20']",FALSE,intID1993
"['r7', 'r8', 'r12', 'r13', 'r15', 'r16']",FALSE,intID1994
"['r7', 'r8', 'r12', 'r13', 'r20', 'r21']",FALSE,intID1995
"['r7', 'r8', 'r12', 'r15', 'r17', 'r19']",FALSE,intID1996
"['r7', 'r8', 'r12', 'r16', 'r18', 'r19']",FALSE,intID1997
"['r7', 'r8', 'r13', 'r14', 'r18', 'r19']",FALSE,intID1998
"['r7', 'r8', 'r13', 'r15', 'r17', 'r18']",FALSE,intID1999
"['r7', 'r8', 'r13', 'r16', 'r17', 'r19']",FALSE,intID2000
"['r7', 'r8', 'r14', 'r15', 'r16', 'r19']",FALSE,intID2001
"['r7', 'r8', 'r14', 'r16', 'r17', 'r18']",FALSE,intID2002
"['r7', 'r9', 'r10', 'r11', 'r14', 'r16']",FALSE,intID2003
"['r7', 'r9', 'r10', 'r11', 'r15', 'r19']",FALSE,intID2004
"['r7', 'r9', 'r10', 'r11', 'r17', 'r18']",FALSE,intID2005
"['r7', 'r9', 'r10', 'r12', 'r14', 'r18']",FALSE,intID2006
"['r7', 'r9', 'r10', 'r12', 'r15', 'r16']",FALSE,intID2007
"['r7', 'r9', 'r10', 'r12', 'r17', 'r19']",FALSE,intID2008
"['r7', 'r9', 'r10', 'r13', 'r14', 'r19']",FALSE,intID2009
"['r7', 'r9', 'r10', 'r13', 'r15', 'r18']",FALSE,intID2010
"['r7', 'r9', 'r10', 'r13', 'r16', 'r17']",FALSE,intID2011
"['r7', 'r9', 'r10', 'r14', 'r15', 'r17']",FALSE,intID2012
"['r7', 'r9', 'r10', 'r16', 'r18', 'r19']",FALSE,intID2013
"['r7', 'r9', 'r10', 'r19', 'r20', 'r21']",FALSE,intID2014
"['r7', 'r9', 'r11', 'r12', 'r14', 'r17']",FALSE,intID2015
"['r7', 'r9', 'r11', 'r12', 'r15', 'r18']",FALSE,intID2016
"['r7', 'r9', 'r11', 'r12', 'r16', 'r19']",FALSE,intID2017
"['r7', 'r9', 'r11', 'r13', 'r14', 'r15']",FALSE,intID2018
"['r7', 'r9', 'r11', 'r13', 'r16', 'r18']",FALSE,intID2019
"['r7', 'r9', 'r11', 'r13', 'r17', 'r19']",FALSE,intID2020
"['r7', 'r9', 'r11', 'r14', 'r18', 'r19']",FALSE,intID2021
"['r7', 'r9', 'r11', 'r15', 'r16', 'r17']",FALSE,intID2022
"['r7', 'r9', 'r12', 'r13', 'r14', 'r16']",FALSE,intID2023
"['r7', 'r9', 'r12', 'r13', 'r15', 'r17']",FALSE,intID2024
"['r7', 'r9', 'r12', 'r13', 'r18', 'r19']",FALSE,intID2025
"['r7', 'r9', 'r12', 'r14', 'r20', 'r21']",FALSE,intID2026
"['r7', 'r9', 'r13', 'r15', 'r20', 'r21']",FALSE,intID2027
"['r7', 'r9', 'r13', 'r16', 'r19', 'r20']",FALSE,intID2028
"['r7', 'r9', 'r14', 'r15', 'r16', 'r18']",FALSE,intID2029
"['r7', 'r9', 'r15', 'r17', 'r18', 'r19']",FALSE,intID2030
"['r7', 'r10', 'r11', 'r12', 'r18', 'r21']",FALSE,intID2031
"['r7', 'r10', 'r11', 'r13', 'r14', 'r21']",FALSE,intID2032
"['r7', 'r10', 'r11', 'r17', 'r19', 'r20']",FALSE,intID2033
"['r7', 'r10', 'r12', 'r13', 'r15', 'r21']",FALSE,intID2034
"['r7', 'r10', 'r14', 'r15', 'r19', 'r21']",FALSE,intID2035
"['r7', 'r10', 'r14', 'r16', 'r18', 'r21']",FALSE,intID2036
"['r7', 'r10', 'r15', 'r17', 'r18', 'r21']",FALSE,intID2037
"['r7', 'r10', 'r16', 'r17', 'r20', 'r21']",FALSE,intID2038
"['r7', 'r11', 'r12', 'r13', 'r17', 'r21']",FALSE,intID2039
"['r7', 'r11', 'r12', 'r14', 'r16', 'r21']",FALSE,intID2040
"['r7', 'r11', 'r12', 'r15', 'r19', 'r21']",FALSE,intID2041
"['r7', 'r11', 'r13', 'r16', 'r19', 'r21']",FALSE,intID2042
"['r7', 'r11', 'r13', 'r18', 'r20', 'r21']",FALSE,intID2043
"['r7', 'r11', 'r14', 'r19', 'r20', 'r21']",FALSE,intID2044
"['r7', 'r11', 'r16', 'r17', 'r18', 'r21']",FALSE,intID2045
"['r7', 'r12', 'r13', 'r14', 'r19', 'r21']",FALSE,intID2046
"['r7', 'r12', 'r13', 'r16', 'r18', 'r20']",FALSE,intID2047
"['r7', 'r12', 'r14', 'r15', 'r18', 'r20']",FALSE,intID2048
"['r7', 'r12', 'r15', 'r16', 'r17', 'r21']",FALSE,intID2049
"['r7', 'r12', 'r17', 'r18', 'r19', 'r21']",FALSE,intID2050
"['r7', 'r13', 'r14', 'r15', 'r16', 'r20']",FALSE,intID2051
"['r7', 'r13', 'r14', 'r17', 'r18', 'r21']",FALSE,intID2052
"['r7', 'r13', 'r15', 'r17', 'r19', 'r21']",FALSE,intID2053
"['r7', 'r14', 'r15', 'r17', 'r20', 'r21']",FALSE,intID2054
"['r7', 'r16', 'r18', 'r19', 'r20', 'r21']",FALSE,intID2055
"['r8', 'r9', 'r10', 'r11', 'r12', 'r19']",FALSE,intID2056
"['r8', 'r9', 'r10', 'r11', 'r16', 'r17']",FALSE,intID2057
"['r8', 'r9', 'r10', 'r12', 'r13', 'r15']",FALSE,intID2058
"['r8', 'r9', 'r10', 'r13', 'r17', 'r18']",FALSE,intID2059
"['r8', 'r9', 'r10', 'r14', 'r15', 'r16']",FALSE,intID2060
"['r8', 'r9', 'r10', 'r14', 'r18', 'r19']",FALSE,intID2061
"['r8', 'r9', 'r10', 'r15', 'r17', 'r19']",FALSE,intID2062
"['r8', 'r9', 'r11', 'r12', 'r13', 'r16']",FALSE,intID2063
"['r8', 'r9', 'r11', 'r12', 'r14', 'r15']",FALSE,intID2064
"['r8', 'r9', 'r11', 'r12', 'r17', 'r18']",FALSE,intID2065
"['r8', 'r9', 'r11', 'r13', 'r15', 'r17']",FALSE,intID2066
"['r8', 'r9', 'r11', 'r13', 'r18', 'r19']",FALSE,intID2067
"['r8', 'r9', 'r11', 'r14', 'r16', 'r18']",FALSE,intID2068
"['r8', 'r9', 'r11', 'r14', 'r17', 'r19']",FALSE,intID2069
